기준일,기록실_스냅샷일,시즌연도,시리즈,순위,팀명,경기,승,패,무,승률,게임차,최근10경기,연속,홈성적,방문성적,페이지기준문구
2025-07-29,2025-07-29,2025,정규시즌,9,두산,97,41,52,4,0.441,15.5,6승1무3패,2승,20-4-27,21-0-25,(2025년 07월29일 기준)
2025-07-29,2025-07-29,2025,정규시즌,10,키움,99,28,68,3,0.292,30.0,2승0무8패,6패,17-2-35,11-1-33,(2025년 07월29일 기준)
2025-07-30,2025-07-30,2025,정규시즌,1,한화,98,58,37,3,0.611,0.0,5승1무4패,1승,30-2-16,28-1-21,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,2,LG,99,57,40,2,0.588,2.0,8승0무2패,2승,31-0-19,26-2-21,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,3,롯데,100,54,43,3,0.557,5.0,7승0무3패,1패,28-2-21,26-1-22,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,4,KT,100,50,47,3,0.515,9.0,5승0무5패,2패,26-1-25,24-2-22,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,5,SSG,97,47,46,4,0.505,10.0,4승1무5패,3승,23-4-21,24-0-25,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,6,삼성,97,48,48,1,0.5,10.5,5승0무5패,1패,30-0-20,18-1-28,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,7,KIA,97,46,47,4,0.495,11.0,1승1무8패,7패,27-2-20,19-2-27,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,8,NC,94,44,45,5,0.494,11.0,5승0무5패,1승,18-0-19,26-5-26,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,9,두산,98,41,52,5,0.441,16.0,5승2무3패,2승,20-4-27,21-1-25,(2025년 07월30일 기준)
2025-07-30,2025-07-30,2025,정규시즌,10,키움,100,28,68,4,0.292,30.5,2승1무7패,6패,17-2-35,11-2-33,(2025년 07월30일 기준)
2025-07-31,2025-07-31,2025,정규시즌,1,한화,99,59,37,3,0.615,0.0,5승1무4패,2승,31-2-16,28-1-21,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,2,LG,100,58,40,2,0.592,2.0,9승0무1패,3승,32-0-19,26-2-21,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,3,롯데,101,55,43,3,0.561,5.0,7승0무3패,1승,29-2-21,26-1-22,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,4,SSG,98,48,46,4,0.511,10.0,5승1무4패,4승,24-4-21,24-0-25,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,5,KT,101,50,48,3,0.51,10.0,5승0무5패,3패,26-1-25,24-2-23,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,6,KIA,98,47,47,4,0.5,11.0,2승1무7패,1승,28-2-20,19-2-27,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,7,삼성,98,48,49,1,0.495,11.5,5승0무5패,2패,30-0-20,18-1-29,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,8,NC,95,44,46,5,0.489,12.0,4승0무6패,1패,18-0-19,26-5-27,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,9,두산,99,41,53,5,0.436,17.0,4승2무4패,1패,20-4-27,21-1-26,(2025년 07월31일 기준)
2025-07-31,2025-07-31,2025,정규시즌,10,키움,101,28,69,4,0.289,31.5,1승1무8패,7패,17-2-35,11-2-34,(2025년 07월31일 기준)
2025-08-01,2025-08-01,2025,정규시즌,1,한화,100,59,38,3,0.608,0.0,4승1무5패,1패,31-2-16,28-1-22,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,2,LG,101,59,40,2,0.596,1.0,9승0무1패,4승,32-0-19,27-2-21,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,3,롯데,102,55,44,3,0.556,5.0,7승0무3패,1패,29-2-21,26-1-23,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,4,SSG,99,49,46,4,0.516,9.0,6승1무3패,5승,24-4-21,25-0-25,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,5,KIA,99,48,47,4,0.505,10.0,2승1무7패,2승,29-2-20,19-2-27,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,6,KT,102,50,49,3,0.505,10.0,5승0무5패,4패,26-1-25,24-2-24,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,7,NC,96,45,46,5,0.495,11.0,5승0무5패,1승,19-0-19,26-5-27,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,8,삼성,99,48,50,1,0.49,11.5,4승0무6패,3패,30-0-21,18-1-29,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,9,두산,100,41,54,5,0.432,17.0,3승2무5패,2패,20-4-28,21-1-26,(2025년 08월01일 기준)
2025-08-01,2025-08-01,2025,정규시즌,10,키움,102,29,69,4,0.296,30.5,2승1무7패,1승,18-2-35,11-2-34,(2025년 08월01일 기준)
2025-08-02,2025-08-02,2025,정규시즌,1,한화,100,59,38,3,0.608,0.0,4승1무5패,1패,31-2-16,28-1-22,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,2,LG,102,60,40,2,0.6,0.5,9승0무1패,5승,32-0-19,28-2-21,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,3,롯데,103,56,44,3,0.56,4.5,8승0무2패,1승,29-2-21,27-1-23,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,4,SSG,100,49,47,4,0.51,9.5,6승1무3패,1패,24-4-21,25-0-26,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,5,KIA,99,48,47,4,0.505,10.0,2승1무7패,2승,29-2-20,19-2-27,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,6,KT,103,50,50,3,0.5,10.5,4승0무6패,5패,26-1-25,24-2-25,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,6,NC,97,46,46,5,0.5,10.5,6승0무4패,2승,20-0-19,26-5-27,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,8,삼성,100,48,51,1,0.485,12.0,3승0무7패,4패,30-0-22,18-1-29,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,9,두산,101,42,54,5,0.438,16.5,4승2무4패,1승,21-4-28,21-1-26,(2025년 08월02일 기준)
2025-08-02,2025-08-02,2025,정규시즌,10,키움,103,29,70,4,0.293,31.0,1승1무8패,1패,18-2-36,11-2-34,(2025년 08월02일 기준)
2025-08-03,2025-08-03,2025,정규시즌,1,한화,100,59,38,3,0.608,0.0,4승1무5패,1패,31-2-16,28-1-22,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,2,LG,103,61,40,2,0.604,0.0,9승0무1패,6승,32-0-19,29-2-21,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,3,롯데,104,57,44,3,0.564,4.0,8승0무2패,2승,29-2-21,28-1-23,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,4,SSG,101,50,47,4,0.515,9.0,7승1무2패,1승,24-4-21,26-0-26,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,5,KIA,99,48,47,4,0.505,10.0,2승1무7패,2승,29-2-20,19-2-27,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,6,KT,104,50,50,4,0.5,10.5,3승1무6패,5패,26-1-25,24-3-25,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,6,NC,98,46,46,6,0.5,10.5,6승1무3패,2승,20-1-19,26-5-27,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,8,삼성,101,48,52,1,0.48,12.5,2승0무8패,5패,30-0-23,18-1-29,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,9,두산,102,42,55,5,0.433,17.0,3승2무5패,1패,21-4-29,21-1-26,(2025년 08월03일 기준)
2025-08-03,2025-08-03,2025,정규시즌,10,키움,104,29,71,4,0.29,31.5,1승1무8패,2패,18-2-37,11-2-34,(2025년 08월03일 기준)
2025-08-05,2025-08-05,2025,정규시즌,1,LG,104,62,40,2,0.608,0.0,9승0무1패,7승,33-0-19,29-2-21,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,2,한화,101,59,39,3,0.602,1.0,3승1무6패,2패,31-2-17,28-1-22,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,3,롯데,105,57,45,3,0.559,5.0,7승0무3패,1패,29-2-22,28-1-23,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,4,KIA,100,49,47,4,0.51,10.0,3승1무6패,3승,29-2-20,20-2-27,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,5,SSG,102,50,48,4,0.51,10.0,6승1무3패,1패,24-4-22,26-0-26,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,6,KT,105,51,50,4,0.505,10.5,3승1무6패,1승,26-1-25,25-3-25,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,7,NC,99,46,47,6,0.495,11.5,6승1무3패,1패,20-1-20,26-5-27,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,8,삼성,102,49,52,1,0.485,12.5,3승0무7패,1승,30-0-23,19-1-29,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,9,두산,103,42,56,5,0.429,18.0,3승1무6패,2패,21-4-29,21-1-27,(2025년 08월05일 기준)
2025-08-05,2025-08-05,2025,정규시즌,10,키움,105,30,71,4,0.297,31.5,2승1무7패,1승,18-2-37,12-2-34,(2025년 08월05일 기준)
2025-08-06,2025-08-06,2025,정규시즌,1,한화,102,60,39,3,0.606,0.0,4승1무5패,1승,32-2-17,28-1-22,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,2,LG,105,62,41,2,0.602,0.0,8승0무2패,1패,33-0-20,29-2-21,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,3,롯데,106,58,45,3,0.563,4.0,7승0무3패,1승,30-2-22,28-1-23,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,4,SSG,103,51,48,4,0.515,9.0,7승1무2패,1승,25-4-22,26-0-26,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,5,KIA,101,49,48,4,0.505,10.0,3승1무6패,1패,29-2-20,20-2-28,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,6,KT,106,51,51,4,0.5,10.5,2승1무7패,1패,26-1-25,25-3-26,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,7,NC,100,46,48,6,0.489,11.5,5승1무4패,2패,20-1-21,26-5-27,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,8,삼성,103,49,53,1,0.48,12.5,3승0무7패,1패,30-0-23,19-1-30,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,9,두산,104,43,56,5,0.434,17.0,4승1무5패,1승,21-4-29,22-1-27,(2025년 08월06일 기준)
2025-08-06,2025-08-06,2025,정규시즌,10,키움,106,31,71,4,0.304,30.5,3승1무6패,2승,18-2-37,13-2-34,(2025년 08월06일 기준)
2025-08-07,2025-08-07,2025,정규시즌,1,LG,106,63,41,2,0.606,0.0,8승0무2패,1승,34-0-20,29-2-21,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,2,한화,103,60,40,3,0.6,1.0,4승0무6패,1패,32-2-18,28-1-22,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,3,롯데,107,58,46,3,0.558,5.0,6승0무4패,1패,30-2-23,28-1-23,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,4,KIA,102,50,48,4,0.51,10.0,4승1무5패,1승,29-2-20,21-2-28,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,5,SSG,104,51,49,4,0.51,10.0,6승1무3패,1패,25-4-23,26-0-26,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,6,KT,107,52,51,4,0.505,10.5,3승1무6패,1승,26-1-25,26-3-26,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,7,삼성,104,50,53,1,0.485,12.5,3승0무7패,1승,30-0-23,20-1-30,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,8,NC,101,46,49,6,0.484,12.5,4승1무5패,3패,20-1-22,26-5-27,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,9,두산,105,43,57,5,0.43,18.0,4승1무5패,1패,21-4-29,22-1-28,(2025년 08월07일 기준)
2025-08-07,2025-08-07,2025,정규시즌,10,키움,107,32,71,4,0.311,30.5,4승1무5패,3승,18-2-37,14-2-34,(2025년 08월07일 기준)
2025-08-08,2025-08-08,2025,정규시즌,1,LG,107,64,41,2,0.61,0.0,9승0무1패,2승,35-0-20,29-2-21,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,2,한화,104,60,41,3,0.594,2.0,3승0무7패,2패,32-2-18,28-1-23,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,3,롯데,108,58,47,3,0.552,6.0,5승0무5패,2패,30-2-24,28-1-23,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,4,SSG,105,52,49,4,0.515,10.0,6승1무3패,1승,25-4-23,27-0-26,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,5,KIA,103,50,49,4,0.505,11.0,4승1무5패,1패,29-2-20,21-2-29,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,6,KT,108,52,52,4,0.5,11.5,2승1무7패,1패,26-1-26,26-3-26,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,7,삼성,105,51,53,1,0.49,12.5,4승0무6패,2승,30-0-23,21-1-30,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,8,NC,102,47,49,6,0.49,12.5,4승1무5패,1승,21-1-22,26-5-27,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,9,두산,106,44,57,5,0.436,18.0,4승1무5패,1승,21-4-29,23-1-28,(2025년 08월08일 기준)
2025-08-08,2025-08-08,2025,정규시즌,10,키움,108,32,72,4,0.308,31.5,4승1무5패,1패,18-2-38,14-2-34,(2025년 08월08일 기준)
2025-08-09,2025-08-09,2025,정규시즌,1,LG,108,65,41,2,0.613,0.0,9승0무1패,3승,36-0-20,29-2-21,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,2,한화,105,60,42,3,0.588,3.0,3승0무7패,3패,32-2-18,28-1-24,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,3,롯데,108,58,47,3,0.552,6.5,5승0무5패,2패,30-2-24,28-1-23,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,4,SSG,105,52,49,4,0.515,10.5,6승1무3패,1승,25-4-23,27-0-26,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,5,KIA,103,50,49,4,0.505,11.5,4승1무5패,1패,29-2-20,21-2-29,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,6,KT,109,53,52,4,0.505,11.5,3승1무6패,1승,27-1-26,26-3-26,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,7,NC,102,47,49,6,0.49,13.0,4승1무5패,1승,21-1-22,26-5-27,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,8,삼성,106,51,54,1,0.486,13.5,3승0무7패,1패,30-0-23,21-1-31,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,9,두산,107,45,57,5,0.441,18.0,4승1무5패,2승,21-4-29,24-1-28,(2025년 08월09일 기준)
2025-08-09,2025-08-09,2025,정규시즌,10,키움,109,32,73,4,0.305,32.5,4승1무5패,2패,18-2-39,14-2-34,(2025년 08월09일 기준)
2025-08-10,2025-08-10,2025,정규시즌,1,LG,109,65,42,2,0.607,0.0,8승0무2패,1패,36-0-21,29-2-21,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,2,한화,106,61,42,3,0.592,2.0,4승0무6패,1승,32-2-18,29-1-24,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,3,롯데,109,58,48,3,0.547,6.5,4승0무6패,3패,30-2-25,28-1-23,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,4,SSG,106,53,49,4,0.52,9.5,6승1무3패,2승,25-4-23,28-0-26,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,5,KT,110,54,52,4,0.509,10.5,4승1무5패,2승,28-1-26,26-3-26,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,6,KIA,104,50,50,4,0.5,11.5,4승1무5패,2패,29-2-20,21-2-30,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,7,NC,103,48,49,6,0.495,12.0,5승1무4패,2승,22-1-22,26-5-27,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,8,삼성,107,51,55,1,0.481,13.5,3승0무7패,2패,30-0-23,21-1-32,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,9,두산,108,45,58,5,0.437,18.0,4승0무6패,1패,21-4-29,24-1-29,(2025년 08월10일 기준)
2025-08-10,2025-08-10,2025,정규시즌,10,키움,110,33,73,4,0.311,31.5,5승0무5패,1승,19-2-39,14-2-34,(2025년 08월10일 기준)
2025-08-12,2025-08-12,2025,정규시즌,1,LG,110,66,42,2,0.611,0.0,8승0무2패,1승,36-0-21,30-2-21,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,2,한화,107,62,42,3,0.596,2.0,5승0무5패,2승,33-2-18,29-1-24,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,3,롯데,110,58,49,3,0.542,7.5,4승0무6패,4패,30-2-25,28-1-24,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,4,SSG,107,54,49,4,0.524,9.5,7승0무3패,3승,26-4-23,28-0-26,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,5,KIA,105,51,50,4,0.505,11.5,5승1무4패,1승,29-2-20,22-2-30,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,6,KT,111,54,53,4,0.505,11.5,4승1무5패,1패,28-1-27,26-3-26,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,7,NC,104,49,49,6,0.5,12.0,5승1무4패,3승,22-1-22,27-5-27,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,8,삼성,108,51,56,1,0.477,14.5,3승0무7패,3패,30-0-24,21-1-32,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,9,두산,109,45,59,5,0.433,19.0,4승0무6패,2패,21-4-30,24-1-29,(2025년 08월12일 기준)
2025-08-12,2025-08-12,2025,정규시즌,10,키움,111,33,74,4,0.308,32.5,5승0무5패,1패,19-2-39,14-2-35,(2025년 08월12일 기준)
2025-08-13,2025-08-13,2025,정규시즌,1,LG,110,66,42,2,0.611,0.0,8승0무2패,1승,36-0-21,30-2-21,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,2,한화,108,63,42,3,0.6,1.5,5승0무5패,3승,34-2-18,29-1-24,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,3,롯데,111,58,50,3,0.537,8.0,3승0무7패,5패,30-2-25,28-1-25,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,4,SSG,107,54,49,4,0.524,9.5,7승0무3패,3승,26-4-23,28-0-26,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,5,KIA,106,52,50,4,0.51,11.0,6승1무3패,2승,29-2-20,23-2-30,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,6,KT,111,54,53,4,0.505,11.5,4승1무5패,1패,28-1-27,26-3-26,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,7,NC,104,49,49,6,0.5,12.0,5승1무4패,3승,22-1-22,27-5-27,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,8,삼성,109,51,57,1,0.472,15.0,3승0무7패,4패,30-0-25,21-1-32,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,9,두산,109,45,59,5,0.433,19.0,4승0무6패,2패,21-4-30,24-1-29,(2025년 08월13일 기준)
2025-08-13,2025-08-13,2025,정규시즌,10,키움,111,33,74,4,0.308,32.5,5승0무5패,1패,19-2-39,14-2-35,(2025년 08월13일 기준)
2025-08-14,2025-08-14,2025,정규시즌,1,LG,110,66,42,2,0.611,0.0,8승0무2패,1승,36-0-21,30-2-21,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,2,한화,109,64,42,3,0.604,1.0,5승0무5패,4승,35-2-18,29-1-24,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,3,롯데,112,58,51,3,0.532,8.5,3승0무7패,6패,30-2-25,28-1-26,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,4,SSG,108,54,50,4,0.519,10.0,6승0무4패,1패,26-4-24,28-0-26,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,5,KIA,107,53,50,4,0.515,10.5,7승0무3패,3승,29-2-20,24-2-30,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,6,KT,111,54,53,4,0.505,11.5,4승1무5패,1패,28-1-27,26-3-26,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,7,NC,105,49,50,6,0.495,12.5,5승1무4패,1패,22-1-22,27-5-28,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,8,삼성,110,51,58,1,0.468,15.5,3승0무7패,5패,30-0-26,21-1-32,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,9,두산,110,46,59,5,0.438,18.5,5승0무5패,1승,22-4-30,24-1-29,(2025년 08월14일 기준)
2025-08-14,2025-08-14,2025,정규시즌,10,키움,112,34,74,4,0.315,32.0,5승0무5패,1승,19-2-39,15-2-35,(2025년 08월14일 기준)
2025-08-15,2025-08-15,2025,정규시즌,1,LG,111,67,42,2,0.615,0.0,8승0무2패,2승,36-0-21,31-2-21,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,2,한화,110,65,42,3,0.607,1.0,6승0무4패,5승,35-2-18,30-1-24,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,3,롯데,113,58,52,3,0.527,9.5,2승0무8패,7패,30-2-26,28-1-26,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,4,SSG,109,54,51,4,0.514,11.0,5승0무5패,2패,26-4-25,28-0-26,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,5,KIA,108,53,51,4,0.51,11.5,6승0무4패,1패,29-2-20,24-2-31,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,6,KT,112,54,54,4,0.5,12.5,4승1무5패,2패,28-1-27,26-3-27,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,7,NC,106,49,51,6,0.49,13.5,4승1무5패,2패,22-1-23,27-5-28,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,8,삼성,111,52,58,1,0.473,15.5,4승0무6패,1승,30-0-26,22-1-32,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,9,두산,111,47,59,5,0.443,18.5,5승0무5패,2승,23-4-30,24-1-29,(2025년 08월15일 기준)
2025-08-15,2025-08-15,2025,정규시즌,10,키움,113,35,74,4,0.321,32.0,6승0무4패,2승,20-2-39,15-2-35,(2025년 08월15일 기준)
2025-08-16,2025-08-16,2025,정규시즌,1,LG,112,67,43,2,0.609,0.0,7승0무3패,1패,36-0-21,31-2-22,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,2,한화,111,65,43,3,0.602,1.0,6승0무4패,1패,35-2-18,30-1-25,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,3,롯데,114,58,53,3,0.523,9.5,1승0무9패,8패,30-2-27,28-1-26,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,4,SSG,110,55,51,4,0.519,10.0,6승0무4패,1승,27-4-25,28-0-26,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,5,KIA,109,53,52,4,0.505,11.5,5승0무5패,2패,29-2-20,24-2-32,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,6,KT,113,54,55,4,0.495,12.5,4승1무5패,3패,28-1-27,26-3-28,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,7,NC,107,50,51,6,0.495,12.5,4승1무5패,1승,23-1-23,27-5-28,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,8,삼성,112,53,58,1,0.477,14.5,4승0무6패,2승,30-0-26,23-1-32,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,9,두산,112,48,59,5,0.449,17.5,6승0무4패,3승,24-4-30,24-1-29,(2025년 08월16일 기준)
2025-08-16,2025-08-16,2025,정규시즌,10,키움,114,36,74,4,0.327,31.0,7승0무3패,3승,21-2-39,15-2-35,(2025년 08월16일 기준)
2025-08-17,2025-08-17,2025,정규시즌,1,LG,113,68,43,2,0.613,0.0,7승0무3패,1승,36-0-21,32-2-22,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,2,한화,112,65,44,3,0.596,2.0,5승0무5패,2패,35-2-18,30-1-26,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,3,롯데,115,58,53,4,0.523,10.0,1승1무8패,8패,30-3-27,28-1-26,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,4,SSG,111,55,52,4,0.514,11.0,5승0무5패,1패,27-4-26,28-0-26,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,5,KIA,110,53,53,4,0.5,12.5,4승0무6패,3패,29-2-20,24-2-33,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,5,KT,114,55,55,4,0.5,12.5,5승0무5패,1승,28-1-27,27-3-28,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,5,NC,108,51,51,6,0.5,12.5,5승0무5패,2승,24-1-23,27-5-28,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,8,삼성,113,53,58,2,0.477,15.0,4승1무5패,2승,30-0-26,23-2-32,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,9,두산,113,49,59,5,0.454,17.5,7승0무3패,4승,25-4-30,24-1-29,(2025년 08월17일 기준)
2025-08-17,2025-08-17,2025,정규시즌,10,키움,115,36,75,4,0.324,32.0,6승0무4패,1패,21-2-40,15-2-35,(2025년 08월17일 기준)
2025-08-19,2025-08-19,2025,정규시즌,1,LG,114,69,43,2,0.616,0.0,7승0무3패,2승,37-0-21,32-2-22,(2025년 08월19일 기준)
